gameId,playerId,originalGroup,target,blockNum,phaseNum,nOrPatterns,nSlashPatterns,nAlternatives,hasAlternatives,condition
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page7-255,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page7-255,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page7-107,5,2,0,1,1,1,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page7-107,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page7-107,5,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page7-107,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RH1QNE571FNJRJ0ZHM7W,B,page7-107,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SNNP4ZB6K1QMGZX5CC0T,C,page7-107,3,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q4FMMNPG4DTS771Y4V70,A,page3-35,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2Q9Z7MR3VPYE4MH3SC9C8,C,page3-35,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RBVR6E36EKC8HYRAV5GF,A,page3-35,2,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2RVD8SK7AN1X5EMGRM458,B,page-B,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SDQCR0935BS4E06A6D2G,C,page-B,4,2,0,0,0,0,social_first
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP2SGRYQPGESDGRKTMMAJX4,A,page-B,4,2,0,0,0,0,social_first
